[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=8355, length=3, characters=pos)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:292
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:292
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:293
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=8417, length=3, characters=pos)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:293
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:293
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=9155, length=4, characters=cltn)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:313
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:313
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:313
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:323
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=9489, length=3, characters=pos)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:323
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:338
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Streams.ns, index=9799, length=2, characters=el)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Streams.ns:338
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=10772, length=1, characters=c)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:369
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:372
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:371
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:372
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:372
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:370
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:371
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:372
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:372
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:391
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Streams.ns, index=11338, length=3, characters=del)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Streams.ns:391
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11418, length=3, characters=con)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:395
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:396
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11459, length=3, characters=con)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:396
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=11362, length=21, characters=con:: super upTo: del)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:393
[truffle]   rewrite NonLocalSuperReadNode(SourceSection(source=Streams.ns, index=11368, length=5, characters=super)) |From M ArgumentReadNode$NonLocalSuperReadNode |To M ArgumentReadNode$LocalSuperReadNode    |Reason unknown at Streams.ns:393
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Streams.ns, index=11380, length=3, characters=del)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Streams.ns:393
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Streams.ns, index=11390, length=83, characters=con isString\n					ifTrue: [ con ]\n					ifFalse: [ String fromArray: (con asArray) ])) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Streams.ns:394
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11390, length=3, characters=con)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:394
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11418, length=3, characters=con)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:395
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:396
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11459, length=3, characters=con)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:396
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:406
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:407
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:406
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:406
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Streams.ns:407
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=11602, length=9, characters=delimiter)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:403
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:406
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:406
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:407
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12501, length=13, characters=lfs:: lfs + 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Streams.ns:430
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12507, length=3, characters=lfs)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:430
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12465, length=5, characters=bytes)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:429
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:429
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12501, length=13, characters=lfs:: lfs + 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:430
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12507, length=3, characters=lfs)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:430
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12557, length=38, characters=s:: String new: (bytes size - lfs) + 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:433
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:433
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12574, length=5, characters=bytes)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:433
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12587, length=3, characters=lfs)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:433
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12605, length=5, characters=j:: 2)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:434
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12631, length=32, characters=s:: String new: bytes size - lfs)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:435
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Streams.ns:435
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12647, length=5, characters=bytes)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:435
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12660, length=3, characters=lfs)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Streams.ns:435
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12673, length=5, characters=j:: 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Streams.ns:436
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12748, length=1, characters=s)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:440
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12754, length=1, characters=j)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:440
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Streams.ns, index=12761, length=1, characters=b)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Streams.ns:440
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Streams.ns, index=12774, length=9, characters=j:: j + 1)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |Reason unknown at Streams.ns:441
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Streams.ns, index=12778, length=1, characters=j)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Streams.ns:441
