[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite LocalVariableWriteNodeGen[#i]                      |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:161
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:161
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=6447, length=18, characters=elems:: Vector new)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:162
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:162
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=6475, length=5, characters=elems)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:163
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:163
[truffle]   rewrite LocalVariableReadNodeGen[#i]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:163
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:164
[truffle]   rewrite LocalVariableReadNodeGen[#i]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:164
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:164
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:164
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=6627, length=5, characters=elems)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:165
[truffle]   rewrite BlockNodeWithContext(SourceSection(source=Files.ns, index=6610, length=43, characters=[ :s |\n          elems append: s.\n        ])) |From G BlockNode$BlockNodeWithContext         |To G BlockNode$BlockNodeWithContext         |Reason unknown at Files.ns:164
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=6681, length=37, characters=elems:: self pattern split: separator)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:168
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:168
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:168
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Files.ns, index=7038, length=1, characters=i)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Files.ns:177
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=7038, length=1, characters=i)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:177
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=6940, length=3, characters=els)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:176
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:176
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=6980, length=3, characters=els)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:176
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:176
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Files.ns, index=7038, length=1, characters=i)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Files.ns:177
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:177
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:184
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:190
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=7291, length=3, characters=msg)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:190
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7934, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7947, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=7796, length=15, characters=rest:: els last)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7803, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=7868, length=16, characters=tmp:: Vector new)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:211
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Files.ns:211
[truffle]   rewrite IntToDoInlinedLiteralsNodeGen(SourceSection(source=Files.ns, index=7908, length=50, characters=to: (els size) do: [ :j | tmp append: (els at: j)])) |From ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |To ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7934, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7947, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#j]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7901, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7913, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableWriteNodeGen(SourceSection(source=Files.ns, index=7974, length=30, characters=rest:: FilePattern forAll: tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$NonLocalSelfReadNode  |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8001, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:213
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8080, length=3, characters=tmp)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8093, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite LocalArg(1)                                        |From M ArgumentReadNode$LocalArgumentReadNode |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:218
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8208, length=2, characters=fp)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=8212, length=4, characters=rest)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=8227, length=3, characters=blk)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$NonLocalArgumentReadNode |Reason unknown at Files.ns:220
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:206
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Files.ns, index=7695, length=3, characters=blk)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Files.ns:206
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7756, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:208
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7764, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:208
[truffle]   rewrite LocalVariableWriteNodeGen[#rest]                   |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7803, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:209
[truffle]   rewrite LocalVariableWriteNodeGen[#tmp]                    |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:211
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Files.ns:211
[truffle]   rewrite IntToDoInlinedLiteralsNodeGen(SourceSection(source=Files.ns, index=7908, length=50, characters=to: (els size) do: [ :j | tmp append: (els at: j)])) |From ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |To ? IntToDoInlinedLiteralsNodeFactory$IntToDoInlinedLiteralsNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#tmp]                     |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7947, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableReadNodeGen[#j]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7901, length=1, characters=i)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Files.ns, index=7913, length=3, characters=els)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Files.ns:212
[truffle]   rewrite LocalVariableWriteNodeGen[#rest]                   |From ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |To ? LocalVariableNodeFactory$LocalVariableWriteNodeGen |Reason unknown at Files.ns:213
